id;author;content;people;hashtags
1184755974265098240;apawluszek;"Gdyby działacze Greenpeace Polska przestali wypisywać idiotyzmy na TT, pozwoliłoby to na zmniejszenie emisji CO2 o prawie miliard ton.;apawluszek,Greenpeace_PL;
1184754280382849025;LechuLechuLechu;"Spierdalajcie;LechuLechuLechu,Greenpeace_PL;
1184746148927561728;Bisenna3;"Jesteś mistrzem. Jakiś przez miliony lat rośliny świetnie sobie radziły, a nie było przemysłu i paliw kopalnych. Włącz mózg ...;Bisenna3,DanielKawerski,Greenpeace_PL;
1184741017490206720;Jowita_W;"Dla Was to jedyna szansa.;Jowita_W,Greenpeace_PL;
1184740911110115330;KapitanNemoPL;"Szwabski Greenpeace Poland wszedł w buty nieboszczki komuny. Za komuny w Polsce były bezmięsne poniedziałki. Tak się to komuchom spodobało, że rozszerzyli dni bezmięsne na cały tydzień. Oczywiście oprócz piątków...;KapitanNemoPL,Greenpeace_PL;
1184724243759673345;r_sawoniewicz;"To świetnie się składa! Katolicy nie jedzą mięsa właśnie jednego dnia - w piątki. Bierzcie przykład!;r_sawoniewicz,Greenpeace_PL;
1184698736682962944;urban_sylwester;"Gdyby babcia miała wąsy to by była Grodzka;urban_sylwester,Greenpeace_PL;
1184683628548239361;zbig1964;"Gdyby wasi mocodawcy Niemcy ograniczyli emisję CO2 ........................;zbig1964,Greenpeace_PL,gosk82;
1184603747453931528;MarcinKot5;"Gdyby cały greenpeace na jeden dzień wyłączył swoje wypasione smartfony uratowałby 45h puszczy amazońskiej;MarcinKot5,Greenpeace_PL;
1184563296114036742;Adam_Weu;"Jedźcie głosić swoje mądrości do Chin, Indii, to najwięksi truciciele. O! I wasze rodzime Niemcy!;Adam_Weu,Greenpeace_PL;
1184547165244395520;OsaMorska;"Sory dziś schabowy, jutro gulasz.....żona gotuje. W czwartek delegacja.....będą polędwiczki wieprzowe....Nooooo jak mi kurnia przykro.... @Greenpeace_PL  #zieloneBałwany;OsaMorska,Greenpeace_PL,hashtag;zieloneBałwany
1184472480796336128;WiewiorZlosliwy;"Proponuje jeszcze Dzien Zakazu Pierdzenia i Wydechu. Gwarantuje, ze CO2 zniknie z powierzchni ziemi raz na zawsze.;WiewiorZlosliwy,Greenpeace_PL;
1179675025626021888;D_Tarczynski;"Halooo lewaccy hipokryci z  @Greenpeace_PL !   Czy jesteście zajęci pływaniem w Wiśle, że taka cisza?  A może porządkujące toksyczne odpady z Czajki które są wyrzucane na pola?  A może Soros zakleił wam usta banknotem?!   Brzydzę się Wami manipulatorzy!  Wiemy dla kogo robicie!;D_Tarczynski,Greenpeace_PL;
1178716357447372801;SamPereira_;"Hej  @Greenpeace_PL  znowu będziecie udawać, że nie widzicie problemu? ;SamPereira_,Greenpeace_PL;
1184780411152617474;nightha68649666;"gdyby dzialacze Greenpeace przestali oddychac i pierdziec przez 1 dzien , zniknalby problem CO2 , smogu i przeludnienia;nightha68649666,Greenpeace_PL;
1184776133360922627;BEATA_SO;"Polacy nie jedzą mięsa w piątek ! Ale co kretyni niemieccy i inni od was wiedzą !!! Banda zboczeńców umysłowych !!;BEATA_SO,Greenpeace_PL;
1184774750456946689;Razparuk1;"jutro piątek... Szczęść Boże;Razparuk1,Greenpeace_PL;
1184773199676039168;jozef_amiens;"Ja zazwyczaj rezygnuję w piątki ;jozef_amiens,Greenpeace_PL;
1184770151129989120;TomaszWlkp;"Proszę podać wzory, z których to obliczyliście, bo nie jesteście wiarygodni! Katolicy poświęcają 1 dzień w tygodniu na wstrzymanie się od posiłków mięsnych. Robią to w ciągłości przez okres koło 50 lat swojego życia. Schowajcie się.;TomaszWlkp,Greenpeace_PL;
1184762273174315014;RobertStankows5;"Gdybyście byli choć odrobinę kumaci to byście wiedzieli,że co piątek dużo Polaków nie jada mięsa.;RobertStankows5,Greenpeace_PL;
1184758341026942977;filip_pierdun;"Ale tam macie ciemnogród. Chrześcijanie na całym świecie już od 2 tys. lat to robią.;filip_pierdun,Greenpeace_PL;
1184756047455703040;A_Bakselerowicz;"My, katolicy nie jadamy mięsa co piątek od stuleci. Zajmijcie się swoimi towarzyszkami i towarzyszami.;A_Bakselerowicz,Greenpeace_PL;
1184747855585652736;stand49854940;"Greenpeace Polska? Niemiecka ściema. Zainteresujcie się lepiej wycinką lasu pierwotnego w Bawarii i kopalniami węgla brunatnego w Niemczech.;stand49854940,Greenpeace_PL;
1184743342011228166;Jacko_Bot_;"A ile byłoby oszczędności w emisji CO2 gdyby wszyscy zieloni przestali oddychać na 24 godziny.;Jacko_Bot_,Greenpeace_PL;
1184741890832420864;Micha38176362;"Trzaskowski na szefa  @Greenpeace_pl  a na zastępcę Spurek.;Micha38176362,Greenpeace_PL;
1184740733057753088;JanTelewizorek;"Polacy tak robią od wieków, w piątki.;JanTelewizorek,Greenpeace_PL;
1184736088700665857;Ocelot65;"Drogi Greenpeace, wystarczy, że każdy przejdzie na wiarę katolicką i będzie przestrzegać postu w każdy piątek.;Ocelot65,Greenpeace_PL;
1184714779669217282;tamija64;"Grinpicie Deutschland , jak przestaniecie pisac te pseudoekologiczne pierdoly ,to faktycznie znacznie zmniejszycie rmisje CO2 .;tamija64,Greenpeace_PL;
1184702817933713408;Lukasz_TLD;"Kiełbasa, ze świnki, pyszna;Lukasz_TLD,Greenpeace_PL;
1184561722000052226;ankapodlasianka;"Odkąd pamiętam to nie jem mięsa 1 dzień w tygodniu. W każdy piątek. Oszołomy zrozumiały?;ankapodlasianka,Greenpeace_PL;
1184560835202551813;zetAnd65;"Szanowny Grinpisie.. duża część Polaków w każdy piątek nie je mięsa.;zetAnd65,Greenpeace_PL;
1184535218058907648;LewGniew;"..a jak zapatrujecie się na sprawę gówna w Wiśle?;LewGniew,Greenpeace_PL;
1184520082761900034;Sebasti26442110;"Ale pierduty pociskacie... Utopia;Sebasti26442110,Greenpeace_PL;
1184514414181060608;Marekk69105880;"Zapraszamy do poznania i zgłębiania zasad naszej wiary. Cały świat odczułby ulgę;Marekk69105880,Wi_Kingaa,Greenpeace_PL;
1184768521533820928;FOOTBALLtrolli;"Co za brednie..;FOOTBALLtrolli,Greenpeace_PL;
1184768171145945088;martom551;"Wielkie dzieki za rozpropagowanie postnych piątków, ale to jest już znane w Polsce od setek lat;martom551,Greenpeace_PL;
1184698736682962944;urban_sylwester;"Gdyby babcia miała wąsy to by była Grodzka;urban_sylwester,Greenpeace_PL;
1184683628548239361;zbig1964;"Gdyby wasi mocodawcy Niemcy ograniczyli emisję CO2 ........................;zbig1964,Greenpeace_PL,gosk82;
1184603747453931528;MarcinKot5;"Gdyby cały greenpeace na jeden dzień wyłączył swoje wypasione smartfony uratowałby 45h puszczy amazońskiej;MarcinKot5,Greenpeace_PL;
1184563296114036742;Adam_Weu;"Jedźcie głosić swoje mądrości do Chin, Indii, to najwięksi truciciele. O! I wasze rodzime Niemcy!;Adam_Weu,Greenpeace_PL;
1184547165244395520;OsaMorska;"Sory dziś schabowy, jutro gulasz.....żona gotuje. W czwartek delegacja.....będą polędwiczki wieprzowe....Nooooo jak mi kurnia przykro.... @Greenpeace_PL  #zieloneBałwany;OsaMorska,Greenpeace_PL,hashtag;zieloneBałwany
1184472480796336128;WiewiorZlosliwy;"Proponuje jeszcze Dzien Zakazu Pierdzenia i Wydechu. Gwarantuje, ze CO2 zniknie z powierzchni ziemi raz na zawsze.;WiewiorZlosliwy,Greenpeace_PL;
1184445544195919872;Damian_Bury;"Gdyby wszyscy w waszej organizacji przestali oddychać prz z 20 minut.dalo by to miliony ton redukcji emisji szkodliwych gazów i innych substancji.;Damian_Bury,Greenpeace_PL;
1184327863555768320;ekoterroryzm;"„Piorą mózgi tych dzieci wmawiając im, że świat przestanie istnieć w ciągu 10 lat. Myślę, że za tym stoją też miliarderzy. Chcę wiedzieć kim oni są. Powinniśmy ich zdemaskować” – Patrick Moore, jeden z założycieli  @Greenpeace , o aktywistach klimatycznych.  @Greenpeace_PL;ekoterroryzm,Greenpeace,Greenpeace_PL;
1184054897282605056;Mich99194278;"Brawo! Teraz #DeutschlanOhneKohle!;Mich99194278,Greenpeace_PL,hashtag;DeutschlanOhneKohle
1179675025626021888;D_Tarczynski;"Halooo lewaccy hipokryci z  @Greenpeace_PL !   Czy jesteście zajęci pływaniem w Wiśle, że taka cisza?  A może porządkujące toksyczne odpady z Czajki które są wyrzucane na pola?  A może Soros zakleił wam usta banknotem?!   Brzydzę się Wami manipulatorzy!  Wiemy dla kogo robicie!;D_Tarczynski,Greenpeace_PL;
1178716357447372801;SamPereira_;"Hej  @Greenpeace_PL  znowu będziecie udawać, że nie widzicie problemu? ;SamPereira_,Greenpeace_PL;
1184780411152617474;nightha68649666;"gdyby dzialacze Greenpeace przestali oddychac i pierdziec przez 1 dzien , zniknalby problem CO2 , smogu i przeludnienia;nightha68649666,Greenpeace_PL;
1184776133360922627;BEATA_SO;"Polacy nie jedzą mięsa w piątek ! Ale co kretyni niemieccy i inni od was wiedzą !!! Banda zboczeńców umysłowych !!;BEATA_SO,Greenpeace_PL;
1184774750456946689;Razparuk1;"jutro piątek... Szczęść Boże;Razparuk1,Greenpeace_PL;
1184773199676039168;jozef_amiens;"Ja zazwyczaj rezygnuję w piątki ;jozef_amiens,Greenpeace_PL;
1184770151129989120;TomaszWlkp;"Proszę podać wzory, z których to obliczyliście, bo nie jesteście wiarygodni! Katolicy poświęcają 1 dzień w tygodniu na wstrzymanie się od posiłków mięsnych. Robią to w ciągłości przez okres koło 50 lat swojego życia. Schowajcie się.;TomaszWlkp,Greenpeace_PL;
1184762273174315014;RobertStankows5;"Gdybyście byli choć odrobinę kumaci to byście wiedzieli,że co piątek dużo Polaków nie jada mięsa.;RobertStankows5,Greenpeace_PL;
1184758341026942977;filip_pierdun;"Ale tam macie ciemnogród. Chrześcijanie na całym świecie już od 2 tys. lat to robią.;filip_pierdun,Greenpeace_PL;
1184756047455703040;A_Bakselerowicz;"My, katolicy nie jadamy mięsa co piątek od stuleci. Zajmijcie się swoimi towarzyszkami i towarzyszami.;A_Bakselerowicz,Greenpeace_PL;
1184747855585652736;stand49854940;"Greenpeace Polska? Niemiecka ściema. Zainteresujcie się lepiej wycinką lasu pierwotnego w Bawarii i kopalniami węgla brunatnego w Niemczech.;stand49854940,Greenpeace_PL;
1184757275321348096;WalskiJ;"GrinPic, jak tam z warszawskim gównem, idzie do przodu, czy na zimę trzeba będzie zwinąć pomost i ponownie wpuszczać. Martwi to kogoś z was?  A co do ocieplenia, to jest lepsze rozwiązanie - ostateczne: bierzemy noże i obcinamy sobie głowy - GrinPic daje przykład.;WalskiJ,Greenpeace_PL;
1184702128088109057;PiotrNo02045211;"Skoczcie do Puszczy Bialoweskiej  Kornik ja wpie......la w coraz szybszym tempie. Gdyby Greenpeace przestał pieprzyć bzdury byłoby trochę spokoju.;PiotrNo02045211,Greenpeace_PL;
1185071103569518592;IstotaNajwyzsza;"Dziś tą równowagę zakłócamy – naszych przemysłowych emisji nie równoważy żadne naturalne ani przemysłowe pochłanianie. https://naukaoklimacie.pl/fakty-i-mity/mit-dwutlenek-wegla-emitowany-przez-czlowieka-nie-ma-znaczenia-31…;IstotaNajwyzsza,TomaszKrucz;
1184807870937948160;KublerKuba;"Wypierdalac !;KublerKuba,Greenpeace_PL;
1184907579329318912;ppietryga;"Już tak mieliśmy. Pamiętam jakie mieliśmy powietrze 30 lat temu.;ppietryga,Greenpeace_PL;
1184827230708469761;KR_1970;"No i w Wielki Piątek ;KR_1970,JackuPlacku5,Greenpeace_PL;
1184702817933713408;Lukasz_TLD;"Kiełbasa, ze świnki, pyszna;Lukasz_TLD,Greenpeace_PL;
1184561722000052226;ankapodlasianka;"Odkąd pamiętam to nie jem mięsa 1 dzień w tygodniu. W każdy piątek. Oszołomy zrozumiały?;ankapodlasianka,Greenpeace_PL;
1184560835202551813;zetAnd65;"Szanowny Grinpisie.. duża część Polaków w każdy piątek nie je mięsa.;zetAnd65,Greenpeace_PL;
1184535218058907648;LewGniew;"..a jak zapatrujecie się na sprawę gówna w Wiśle?;LewGniew,Greenpeace_PL;
1184520082761900034;Sebasti26442110;"Ale pierduty pociskacie... Utopia;Sebasti26442110,Greenpeace_PL;
1184514414181060608;Marekk69105880;"Zapraszamy do poznania i zgłębiania zasad naszej wiary. Cały świat odczułby ulgę;Marekk69105880,Wi_Kingaa,Greenpeace_PL;
1184768521533820928;FOOTBALLtrolli;"Co za brednie..;FOOTBALLtrolli,Greenpeace_PL;
1184768171145945088;martom551;"Wielkie dzieki za rozpropagowanie postnych piątków, ale to jest już znane w Polsce od setek lat;martom551,Greenpeace_PL;
1184751638159998976;BlebleChris;"Przestań pierdzieć metanem !;BlebleChris,Greenpeace_PL;
1184746162370334721;kumasiowaty;"Green  pic chcecie być poważnie traktowani to sobie musicie na to zapracować! Wasza  wybiórczość zagrożeń  was dyskwalifikuje! Ps. u Rafała już byliście,  co dalej ze spalarnią i Czajką zima qwa za pasem!;kumasiowaty,Greenpeace_PL;
1184556646141480961;Adamski_Przemek;"Hej, grinPicu, takich dni w roku jest mniej więcej 54 w roku. Pozdro;Adamski_Przemek,Greenpeace_PL;
1184556226413248512;kaniuto;" Masz! Wypadł ci;kaniuto,DLiczbinska,weronikaszubarg,Greenpeace_PL;
1184553663001452544;btmkg;"Gdyby  @Greenpeace_PL  mniej pier*ł bez sensu, to uratowalibyśmy 85000 ha lasu oraz 6,5 miliarda krzewów wilczej jagody.  Kto chce być wiarygodny, ten pokazuje dane i kalkulacje w excelu dostepne dla wszystkich zainteresowanych. Kto sieje ściemę, ten robi slajdy, tłity, pierdolety.;btmkg,Liziniewicz,gd7171,Greenpeace_PL;
1184499723782234115;skorupka_marek;"Gdzie są obrońcy kornika drukarza    @Greenpeace_PL  ;skorupka_marek,Greenpeace_PL,RepublikaTV;
1184494206234046465;LaskowskiKacper;"Można było sprzedać a pieniądze przeznaczyć np na  @Greenpeace_PL;LaskowskiKacper,SylwiaSpurek,EwaZajaczkowska,Greenpeace_PL;
1184452804016005120;ZielonyI;"Więcej zaoszczędzimy bez ropożernych statków greenpeace'u!;ZielonyI,Greenpeace_PL;
1182275367148642304;GMlekiem;"Gratulacje chłopcy  @Greenpeace_PL  i inne okoliczne niedojdy ;GMlekiem,Greenpeace_PL;
1182271757014753280;Greenpeace_PL;"Olga Tokarczuk została laureatką Literackiej Nagrody Nobla, składamy serdeczne gratulacje!  Przy okazji przypominamy jeden z jej cytatów, który jest szczególnie istotny w dobie kryzysu klimatycznego i zaniku bioróżnorodności.;Greenpeace_PL;
1182213187543937024;JaremaWi;"Czy  @TimmermansEU  i  @Greenpeace_PL ,  @onet ,  @eucopresident  slysza?;JaremaWi,TimmermansEU,Greenpeace_PL,Onet,eucopresident,KuczynskiG;
1184741050201595904;mjmail84;"Jesteście jebnięci.;mjmail84,Greenpeace_PL;
1184739198621966336;g64_pl;"Totalne brednie;g64_pl,Greenpeace_PL;
1184739187267948544;wgglc80;"Może tym się zajmiecie szwabskie ryje??;wgglc80,Greenpeace_PL;
1184734273473056773;AconiyumNapellu;"U katolików to się post nazywa, w piątki z przyczyn ideologicznych nie jadamy mięsa.;AconiyumNapellu,Greenpeace_PL;
1184733471970865153;technodyd;"A gó....no mnie to obchodzi!;technodyd,Greenpeace_PL;
1184731826713182209;Joey60411194;"Czy będziecie interweniować w sprawie skórzanego paska prawnej Pani Europoseł?;Joey60411194,Greenpeace_PL;
1184718733492834309;DanielKawerski;"Debile jestescie!!! Z czego by rosliny czerpaly CO² jakbyscie zlikwidowali calkowicie jego emisje?? Z waszych lewackich pierdow?? #Jprdl;DanielKawerski,Greenpeace_PL,hashtag;Jprdl
1184716954738790400;Modrykamyk;"Praktykujący katolik w piątek nie jada mięsa.;Modrykamyk,Greenpeace_PL;
1184711069220196352;SebastianKosza;"Dziękuję  :-);SebastianKosza,to_prim,Greenpeace_PL;
1181529468344717314;Greenpeace_PL;"Biebrza nie może zagłosować, za to Ty - tak. #IdzNaWybory i zagłosuj. Dla dzikiej przyrody, łosi i żurawi - ich przyszłość jest w Twoich rękach, nie oddawaj decyzji innym. Potrzebujemy polityczek i polityków, którzy naprawdę troszczą się o środowisko! Fot. Katarzyna Ramotowska;Greenpeace_PL,hashtag;IdzNaWybory
1180177556856868864;EkoUnia;"#MierzejaWiślanna: Kampania wyborcza w pełni. Po trupach do celu. Mimo protestów mieszkańców, naukowców i ekologów ruszył #PrzekopMierzei...   @ObozDlaMierzei   @WWF_Polska   @GawlikRadoslaw   @pawelpomian   @PracowniaBystra   @RatujmyRzeki   @StrefaZieleni   @Greenpeace_PL;EkoUnia,hashtag,ObozDlaMierzei,WWF_Polska,GawlikRadoslaw,pawelpomian,PracowniaBystra,RatujmyRzeki,StrefaZieleni,Greenpeace_PL;MierzejaWiślanna,PrzekopMierzei
1179774273298284544;KaziSmolinski;"Szanowni Państwo mam prośbę... bo mi umknęło i szukam, szukam i nie mogę znaleźć ogromnego oburzenia  @Greenpeace_PL  oraz  @WWF_Polska  nt. martwych kóz w Warszawie. Proszę o linki w komentarzu...;KaziSmolinski,Greenpeace_PL,WWF_Polska;
1179698885834547200;cezarykrysztopa;". @Greenpeace_PL  Ktokolwiek widział, ktokolwiek wie;cezarykrysztopa,Greenpeace_PL;
1179638685739958273;warmianka13;"Halo  @Greenpeace_PL   Robota dla Was ! #EkoRatusz znowu w akcji ! ;warmianka13,Greenpeace_PL,hashtag,lisieckipawel;EkoRatusz
1179468810329493504;Greenpeace_PL;"W #ParlmentEuropejski odbyło się przesłuchanie kandydata na komisarza ds. rolnictwa - Janusz Wojciechowski mówił, że ważna jest ochrona rolników, bezpieczeństwo żywnościowe i rolnictwo przyjazne klimatowi. Poza ogólnikami potrzebujemy też konkretu: https://act.gp/2pq1zxP;Greenpeace_PL,hashtag;ParlmentEuropejski
1179438746015535106;kuleta_radek;"Greenpic  @Greenpeace_PL  znów milczy!;kuleta_radek,lisieckipawel,Greenpeace_PL;
1179344472083173376;D_Tarczynski;"Tylko kóz szkoda...  Haloooo  @Greenpeace_PL  czy doczekamy się komentarza i działań?!;D_Tarczynski,Greenpeace_PL;
1178980844712742913;Prokurent74;"Zagłodzenie kóz w Warszawie - kolejna rzecz, która nie przeszkadza niemieckiemu  @Greenpeace_PL  , ponieważ winny Trzaskowski, a nie PiS.;Prokurent74,Greenpeace_PL;
1178936446838824960;D_Tarczynski;"Czekam na reakcję  @Greenpeace_PL   !;D_Tarczynski,Greenpeace_PL;
1178926557697589248;TOPTVPINFO;"#Jedziemy |  @rafalhubert : Grupy ekologów, działaczy, mają dostęp do pieniędzy miejskich. Mieliśmy "strefę relaksu" a teraz jakiś facet zarobił 100 tys. na kozach, które w rezultacie zdechły w olbrzymich męczarniach. Gdzie jest  @Greenpeace_PL ,  @otwarteklatki  i  @SylwiaSpurek ?;TOPTVPINFO,hashtag,rafalhubert,Greenpeace_PL,otwarteklatki,SylwiaSpurek;Jedziemy
1178791133125730307;Kot_Prezesa_;"Przepraszam czy  @Zieloni  i  @Greenpeace_PL   @greenPic  już rozłożyli obóz, żeby demonstrować w sprawie zdechłych zwierząt?! Czy dalej biją pianę o świeżym powietrzu i chorym klimacie?!  @KossakM;Kot_Prezesa_,Zieloni,Greenpeace_PL,greenpic,KossakM,Supermeming;
1176873473135788033;jakubwiech;"Mili Państwo, już jutro na  @Energetyka_24  mój wywiad z  @PSzyp  z  @Greenpeace_PL .  Pytam o to, czy Greenpeace będzie bronił niemieckiego atomu, czy statek tej organizacji będzie blokował układanie gazociągu Nord Stream 2 oraz o cel 100%.  Poniżej krótka zapowiedź:;jakubwiech,Energetyka_24,PSzyp,Greenpeace_PL;
1176842218381991936;Greenpeace_PL;". @krytyka  polityczna: Nie ma ochrony klimatu bez ochrony oceanów - artykuł na temat najnowszego raportu  @IPCC_CH   o tym, jak #KryzysKlimatyczny wpływa na oceany i powłokę lodową.;Greenpeace_PL,krytyka,IPCC_CH,hashtag;KryzysKlimatyczny
1176838044550389768;fdambon;"Bardzo ciekawe zestawienie  @Greenpeace_PL  dotyczące odchodzenia poszczególnych krajów europejskich od węgla. ;fdambon,Greenpeace_PL;
1176830393548455937;dominikuhlig;"Zrobiłem porównanie ekologicznych propozycji komitetów startujących w wyborach. Może się Wam przyda http://sonar.wyborcza.pl/sonar/7,156422,25226482,wybory-2019-kto-chce-wegla-kto-woli-elektrownie-wiatrowe.html…   @DzikieZycie   @PracowniaBystra   @Greenpeace_PL   @NiechZyja   @otwarteklatki   @MZmihorski   @KaJagiello   @Kasia_Guzek;dominikuhlig,DzikieZycie,PracowniaBystra,Greenpeace_PL,NiechZyja,otwarteklatki,MZmihorski,KaJagiello,Kasia_Guzek;
1176799800102203392;Greenpeace_PL;"Politycy na całym świecie muszą zdecydowanie przyspieszyć i wzmocnić działania na rzecz klimatu i oceanów. Takie wnioski płyną z nowego raportu  @IPCC_CH    https://greenpeace.org/poland/aktualnosci/3744/niszczymy-oceany-i-lodowce-szybciej-niz-nam-sie-wydawalo-raport-ipcc/… #IPCC #SROCC #kryzysklimatyczny;Greenpeace_PL,IPCC_CH,hashtag;IPCC,SROCC,kryzysklimatyczny
1176796368809209856;Greenpeace_PL;"Przez #kryzysKlimatyczny lód arktyczny topnieje znacznie szybciej niż w XXw. To wielkie zagrożenie nie tylko dla przyrody, ale również dla milionów ludzi. Nowy raport  @IPCC_CH . Politycy muszą działać pilnie, by chronić klimat i powłokę lodową Ziemi! https://greenpeace.org/poland/aktualnosci/3744/niszczymy-oceany-i-lodowce-szybciej-niz-nam-sie-wydawalo-raport-ipcc/…;Greenpeace_PL,hashtag,IPCC_CH;kryzysKlimatyczny
1176793216110268417;Greenpeace_PL;"#KryzysKlimatyczny ma dramatyczny wpływ na nasze #oceany i powłokę lodową - wynika z nowego raportu  @IPCC_CH  . To kolejny bardzo alarmowy sygnał dla polityków! Muszą zacząć wreszcie pilnie działać, by chronić #klimat i oceany! https://greenpeace.org/poland/aktualnosci/3744/niszczymy-oceany-i-lodowce-szybciej-niz-nam-sie-wydawalo-raport-ipcc/…;Greenpeace_PL,hashtag,IPCC_CH;KryzysKlimatyczny,oceany,klimat
